[ 2020-04-15 23:17:30 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:17:31 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:17:31 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:25:47 ] 读取缓存失败, redis: nil
[ 2020-04-15 23:25:47 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:26:01 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:26:01 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:26:01 ] 删除阅读量失败, redis: client is closed
[ 2020-04-15 23:28:28 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:28:28 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:28:43 ] 读取缓存失败, redis: client is closed
[ 2020-04-15 23:28:43 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:28:46 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:28:46 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:34:01 ] 读取缓存失败, redis: nil
[ 2020-04-15 23:34:01 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:34:04 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:34:04 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:36:20 ] 读取缓存失败, redis: client is closed
[ 2020-04-15 23:36:20 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:36:49 ] 获取阅读量失败, redis: nil
[ 2020-04-15 23:36:49 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:40:16 ] 读取缓存失败, redis: nil
[ 2020-04-15 23:40:16 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:40:23 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:40:23 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:58:30 ] 读取缓存失败, redis: nil
[ 2020-04-15 23:58:30 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:58:33 ] 获取阅读量失败, redis: client is closed
[ 2020-04-15 23:58:33 ] 添加阅读量失败, redis: client is closed
[ 2020-04-15 23:58:33 ] 删除阅读量失败, redis: client is closed
[ 2020-04-15 23:58:36 ] 读取缓存失败, redis: client is closed
[ 2020-04-15 23:58:36 ] 写入缓存失败, redis: client is closed
[ 2020-04-15 23:59:32 ] 获取阅读量失败, redis: nil
[ 2020-04-15 23:59:32 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:02:43 ] 读取缓存失败, redis: nil
[ 2020-04-16 00:02:43 ] 写入缓存失败, redis: client is closed
[ 2020-04-16 00:02:54 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:02:54 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:02:54 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:04:34 ] 获取阅读量失败, redis: nil
[ 2020-04-16 00:04:34 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:04:34 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:04:36 ] 读取缓存失败, redis: client is closed
[ 2020-04-16 00:04:36 ] 写入缓存失败, redis: client is closed
[ 2020-04-16 00:05:25 ] 获取阅读量失败, redis: nil
[ 2020-04-16 00:05:25 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:25 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:28 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:28 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:28 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:31 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:31 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:31 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:33 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:33 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:33 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:35 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:35 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:35 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:37 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:37 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:37 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:39 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:39 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:39 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:40 ] 获取阅读量失败, redis: client is closed
[ 2020-04-16 00:05:40 ] 添加阅读量失败, redis: client is closed
[ 2020-04-16 00:05:40 ] 删除阅读量失败, redis: client is closed
[ 2020-04-16 00:05:45 ] 读取缓存失败, redis: client is closed
[ 2020-04-16 00:05:45 ] 写入缓存失败, redis: client is closed
